
Cell Nucleus to Cytoplasm Volume Ratio
 ==================== 
Cell Nucleus to Cytoplasm Volume Ratio,Unit,Category,Time,Default Labels,ID,
0.030634,,Cell,1,TVC,0,
0.0236462,,Cell,1,TVC,1,
0.0387826,,Cell,1,TVC,2,
0.0503308,,Cell,1,ATM,3,
0.0579242,,Cell,1,ATM,4,
