
Cell BoundingBoxOO Length
 ==================== 
Cell BoundingBoxOO Length A,Cell BoundingBoxOO Length B,Cell BoundingBoxOO Length C,Unit,Category,Collection,Time,Default Labels,ID,
17.7165,26.4957,60.2245,um,Cell,Cell BoundingBoxOO Length,1,ATM,8,
25.5222,24.8944,50.059,um,Cell,Cell BoundingBoxOO Length,1,ATM,11,
15.7982,18.3031,22.5113,um,Cell,Cell BoundingBoxOO Length,1,TVC,0,
11.5178,17.4113,17.366,um,Cell,Cell BoundingBoxOO Length,1,TVC,1,
16.2548,14.5907,21.65,um,Cell,Cell BoundingBoxOO Length,1,TVC,2,
10.8979,16.0518,19.345,um,Cell,Cell BoundingBoxOO Length,1,TVC,4,
