
Center of Homogeneous Mass
 ==================== 
Center of Homogeneous Mass X,Center of Homogeneous Mass Y,Center of Homogeneous Mass Z,Unit,Category,Collection,Time,Default Labels,ID,
36622,60926.3,70.3035,um,Surface,Center of Homogeneous Mass,1,ATM,6,
36667.3,60942.6,57.9607,um,Surface,Center of Homogeneous Mass,1,TVCgroup,0,
