
Ellipsoid Axis B
 ==================== 
Ellipsoid Axis B X,Ellipsoid Axis B Y,Ellipsoid Axis B Z,Unit,Category,Collection,Time,Default Labels,ID,
0.713083,0.69302,-0.105997,um,Surface,Ellipsoid Axis B,1,ATM,6,
0.500573,-0.630335,0.593385,um,Surface,Ellipsoid Axis B,1,TVCgroup,0,
