
Center of Image Mass Ch=1 Img=1
 ==================== 
Center of Image Mass X,Center of Image Mass Y,Center of Image Mass Z,Unit,Category,Channel,Collection,Image,Time,Default Labels,ID,
44427.9,86929,156.945,um,Surface,1,Center of Image Mass,Image 1,1,ATMgroup,0,
44433.1,86873.2,181.901,um,Surface,1,Center of Image Mass,Image 1,1,TVCgroup,3,
