
Center of Homogeneous Mass
 ==================== 
Center of Homogeneous Mass X,Center of Homogeneous Mass Y,Center of Homogeneous Mass Z,Unit,Category,Collection,Time,Default Labels,ID,
33465.4,35680.3,-6.07531,um,Surface,Center of Homogeneous Mass,1,ATMgroup,0,
33406.1,35729.8,-31.2428,um,Surface,Center of Homogeneous Mass,1,TVCgroup,1,
