
Cell Cytoplasm Area
 ==================== 
Cell Cytoplasm Area,Unit,Category,Time,Default Labels,ID,
4899.4,um^2,Cell,1,ATM,0,
5330.92,um^2,Cell,1,ATM,1,
1963.53,um^2,Cell,1,TVC,2,
1646.28,um^2,Cell,1,TVC,3,
1350,um^2,Cell,1,TVC,4,
1313.06,um^2,Cell,1,TVC,5,
