
Ellipsoid Axis A
 ==================== 
Ellipsoid Axis A X,Ellipsoid Axis A Y,Ellipsoid Axis A Z,Unit,Category,Collection,Time,Default Labels,ID,
0.670783,-0.672787,0.312101,um,Surface,Ellipsoid Axis A,1,ATMgroup,4,
0.342218,0.46524,0.816357,um,Surface,Ellipsoid Axis A,1,TVCgroup,0,
