
Center of Image Mass Ch=2 Img=1
 ==================== 
Center of Image Mass X,Center of Image Mass Y,Center of Image Mass Z,Unit,Category,Channel,Collection,Image,Time,Default Labels,ID,
35839,49858.9,83.4943,um,Surface,2,Center of Image Mass,Image 1,1,ATMgroup,4,
35889.2,49908,43.3193,um,Surface,2,Center of Image Mass,Image 1,1,TVCgroup,0,
