
Cell Center of Image Mass Ch=1 Img=1
 ==================== 
Cell Center of Image Mass X,Cell Center of Image Mass Y,Cell Center of Image Mass Z,Unit,Category,Channel,Collection,Image,Time,Default Labels,ID,
32484.8,46761.9,50.1581,um,Cell,1,Cell Center of Image Mass,Image 1,1,ATM,10,
32509.4,46779.9,54.9298,um,Cell,1,Cell Center of Image Mass,Image 1,1,ATM,12,
32452.8,46721.4,-0.675703,um,Cell,1,Cell Center of Image Mass,Image 1,1,TVC,1,
32460.6,46713.4,0.82045,um,Cell,1,Cell Center of Image Mass,Image 1,1,TVC,4,
32457.3,46726.6,2.52078,um,Cell,1,Cell Center of Image Mass,Image 1,1,TVC,6,
32468.9,46719.9,5.72579,um,Cell,1,Cell Center of Image Mass,Image 1,1,TVC,8,
