
Cell Ellipticity (oblate)
 ==================== 
Cell Ellipticity (oblate),Unit,Category,Time,Default Labels,ID,
0.363339,,Cell,1,TVC,1,
0.217621,,Cell,1,TVC,4,
0.163615,,Cell,1,TVC,6,
0.29415,,Cell,1,TVC,8,
0.29168,,Cell,1,ATM,10,
0.29266,,Cell,1,ATM,12,
