
Cell Volume
 ==================== 
Cell Volume,Unit,Category,Time,Default Labels,ID,
2008.99,um^3,Cell,1,TVC,4,
734.099,um^3,Cell,1,TVC,5,
1941.53,um^3,Cell,1,TVC,6,
2679.37,um^3,Cell,1,ATM,9,
3379.47,um^3,Cell,1,ATM,10,
