
Cell Ellipsoid Axis Length B
 ==================== 
Cell Ellipsoid Axis Length B,Unit,Category,Time,Default Labels,ID,
7.464,um,Cell,1,TVC,4,
6.15219,um,Cell,1,TVC,5,
8.43504,um,Cell,1,TVC,6,
9.41909,um,Cell,1,ATM,9,
10.1625,um,Cell,1,ATM,10,
