
Ellipsoid Axis C
 ==================== 
Ellipsoid Axis C X,Ellipsoid Axis C Y,Ellipsoid Axis C Z,Unit,Category,Collection,Time,Default Labels,ID,
0.878145,-0.475729,0.0504289,um,Surface,Ellipsoid Axis C,1,ATM,6,
-0.127946,0.829173,-0.544152,um,Surface,Ellipsoid Axis C,1,TVCgroup,0,
