
Cell Ellipsoid Axis Length A
 ==================== 
Cell Ellipsoid Axis Length A,Unit,Category,Time,Default Labels,ID,
8.31976,um,Cell,1,ATM,0,
8.12634,um,Cell,1,ATM,1,
6.3743,um,Cell,1,TVC,2,
5.55466,um,Cell,1,TVC,3,
