
Cell Cytoplasm Area
 ==================== 
Cell Cytoplasm Area,Unit,Category,Time,Default Labels,ID,
7678.44,um^2,Cell,1,ATM,0,
4945.37,um^2,Cell,1,ATM,1,
4324.81,um^2,Cell,1,TVC,2,
5107.43,um^2,Cell,1,TVC,3,
