
Nucleus Relative To Cell Position
 ==================== 
Nucleus Relative To Cell Position X,Nucleus Relative To Cell Position Y,Nucleus Relative To Cell Position Z,Unit,Category,Collection,Time,Default Labels,CellID,ID,
-1.16016,3.96094,-2.37541,um,Nucleus,Nucleus Relative To Cell Position,1,ATM,0,100000000,
1.94141,-1.70313,0.976315,um,Nucleus,Nucleus Relative To Cell Position,1,ATM,1,100000001,
1.22656,1.1875,0.151798,um,Nucleus,Nucleus Relative To Cell Position,1,TVC,4,100000004,
-1,1.07031,-1.03314,um,Nucleus,Nucleus Relative To Cell Position,1,TVC,5,100000005,
2.36719,1.07031,-0.671501,um,Nucleus,Nucleus Relative To Cell Position,1,TVC,6,100000006,
-0.878906,0.242188,-0.690483,um,Nucleus,Nucleus Relative To Cell Position,1,TVC,7,100000007,
