
Cell Volume
 ==================== 
Cell Volume,Unit,Category,Time,Default Labels,ID,
1032.25,um^3,Cell,1,TVC,3,
1897.25,um^3,Cell,1,TVC,5,
1257.96,um^3,Cell,1,TVC,6,
2857.69,um^3,Cell,1,TVC,7,
6210.35,um^3,Cell,1,ATM,10,
6186.9,um^3,Cell,1,ATM,11,
