
Cell Ellipticity (oblate)
 ==================== 
Cell Ellipticity (oblate),Unit,Category,Time,Default Labels,ID,
0.278569,,Cell,1,TVC,0,
0.311555,,Cell,1,TVC,1,
0.467086,,Cell,1,TVC,2,
0.312674,,Cell,1,TVC,3,
0.19821,,Cell,1,ATM,4,
0.254204,,Cell,1,ATM,5,
