
BoundingBoxAA Length
 ==================== 
BoundingBoxAA Length X,BoundingBoxAA Length Y,BoundingBoxAA Length Z,Unit,Category,Collection,Time,Default Labels,ID,
19.375,53.5312,30.4868,um,Surface,BoundingBoxAA Length,1,ATMgroup,0,
25.0742,40.1406,22.0182,um,Surface,BoundingBoxAA Length,1,TVCgroup,3,
