
BoundingBoxOO Length
 ==================== 
BoundingBoxOO Length A,BoundingBoxOO Length B,BoundingBoxOO Length C,Unit,Category,Collection,Time,Default Labels,ID,
16.6543,24.6113,52.8594,um,Surface,BoundingBoxOO Length,1,ATMgroup,0,
15.0488,23.1328,39.875,um,Surface,BoundingBoxOO Length,1,TVCgroup,3,
