
Center of Image Mass Ch=2 Img=1
 ==================== 
Center of Image Mass X,Center of Image Mass Y,Center of Image Mass Z,Unit,Category,Channel,Collection,Image,Time,Default Labels,ID,
41661.2,80051,85.7754,um,Surface,2,Center of Image Mass,Image 1,1,ATMgroup,0,
41656.8,80019,73.667,um,Surface,2,Center of Image Mass,Image 1,1,TVCgroup,3,
