
Ellipsoid Axis Length A
 ==================== 
Ellipsoid Axis Length A,Unit,Category,Time,Default Labels,ID,
7.29026,um,Surface,1,TVCgroup,0,
7.13876,um,Surface,1,ATMgroup,2,
