
Ellipsoid Axis B
 ==================== 
Ellipsoid Axis B X,Ellipsoid Axis B Y,Ellipsoid Axis B Z,Unit,Category,Collection,Time,Default Labels,ID,
-0.00274789,0.460133,-0.887846,um,Surface,Ellipsoid Axis B,1,ATMgroup,2,
0.317985,-0.194631,-0.927903,um,Surface,Ellipsoid Axis B,1,TVCgroup,0,
