
Cell Center of Homogeneous Mass
 ==================== 
Cell Center of Homogeneous Mass X,Cell Center of Homogeneous Mass Y,Cell Center of Homogeneous Mass Z,Unit,Category,Collection,Time,Default Labels,ID,
38420.5,47982,69.5939,um,Cell,Cell Center of Homogeneous Mass,1,ATM,9,
38398.9,47993.8,71.1908,um,Cell,Cell Center of Homogeneous Mass,1,ATM,10,
38429.6,47937,43.2425,um,Cell,Cell Center of Homogeneous Mass,1,TVC,0,
38426.7,47945.8,45.7311,um,Cell,Cell Center of Homogeneous Mass,1,TVC,2,
38417.9,47932.2,45.4436,um,Cell,Cell Center of Homogeneous Mass,1,TVC,3,
38415.5,47941.9,48.6448,um,Cell,Cell Center of Homogeneous Mass,1,TVC,5,
