
Center of Homogeneous Mass
 ==================== 
Center of Homogeneous Mass X,Center of Homogeneous Mass Y,Center of Homogeneous Mass Z,Unit,Category,Collection,Time,Default Labels,ID,
34907.8,35139,63.9854,um,Surface,Center of Homogeneous Mass,1,ATMgroup,0,
34937.5,35070.8,39.7029,um,Surface,Center of Homogeneous Mass,1,TVCgroup,2,
