
Center of Homogeneous Mass
 ==================== 
Center of Homogeneous Mass X,Center of Homogeneous Mass Y,Center of Homogeneous Mass Z,Unit,Category,Collection,Time,Default Labels,ID,
42220,32595.6,205.097,um,Surface,Center of Homogeneous Mass,1,ATM,6,
42241.7,32642.5,226.274,um,Surface,Center of Homogeneous Mass,1,TVCgroup,0,
