
Ellipsoid Axis Length B
 ==================== 
Ellipsoid Axis Length B,Unit,Category,Time,Default Labels,ID,
11.401,um,Surface,1,ATMgroup,0,
15.4189,um,Surface,1,TVCgroup,2,
