
Nucleus Ellipsoid Axis C
 ==================== 
Nucleus Ellipsoid Axis C X,Nucleus Ellipsoid Axis C Y,Nucleus Ellipsoid Axis C Z,Unit,Category,Collection,Time,Default Labels,CellID,ID,
-0.0790307,0.252625,0.964331,um,Nucleus,Nucleus Ellipsoid Axis C,1,ATM,2,100000002,
-0.254769,-0.206766,0.944638,um,Nucleus,Nucleus Ellipsoid Axis C,1,ATM,3,100000003,
-0.0559763,0.334484,0.940737,um,Nucleus,Nucleus Ellipsoid Axis C,1,TVC,0,100000000,
-0.635641,-0.0737696,0.768452,um,Nucleus,Nucleus Ellipsoid Axis C,1,TVC,1,100000001,
