
Cell Ellipsoid Axis Length B
 ==================== 
Cell Ellipsoid Axis Length B,Unit,Category,Time,Default Labels,ID,
8.05569,um,Cell,1,TVC,1,
7.01594,um,Cell,1,TVC,2,
9.02199,um,Cell,1,TVC,3,
7.19001,um,Cell,1,TVC,5,
8.74452,um,Cell,1,ATM,8,
11.7593,um,Cell,1,ATM,9,
