
Nucleus Position
 ==================== 
Nucleus Position X,Nucleus Position Y,Nucleus Position Z,Unit,Category,Collection,Time,Default Labels,CellID,ID,
42219.2,55857.9,60.7965,um,Nucleus,Nucleus Position,1,ATM,1,100000000,
42242.8,55893.6,65.5448,um,Nucleus,Nucleus Position,1,ATM,2,100000001,
42229.4,55875.4,69.7151,um,Nucleus,Nucleus Position,1,ATM,3,100000003,
42212.6,55830.2,80.3665,um,Nucleus,Nucleus Position,1,TVC,4,100000004,
42206.8,55830.6,86.4064,um,Nucleus,Nucleus Position,1,TVC,6,100000006,
42214.5,55822.4,89.7886,um,Nucleus,Nucleus Position,1,TVC,11,100000011,
