
Cell Ellipticity (prolate)
 ==================== 
Cell Ellipticity (prolate),Unit,Category,Time,Default Labels,ID,
0.644302,,Cell,1,ATM,0,
0.505374,,Cell,1,ATM,1,
0.402411,,Cell,1,TVC,2,
0.301768,,Cell,1,TVC,3,
0.331337,,Cell,1,TVC,5,
0.37999,,Cell,1,TVC,7,
