
Cell Ellipticity (oblate)
 ==================== 
Cell Ellipticity (oblate),Unit,Category,Time,Default Labels,ID,
0.227165,,Cell,1,ATM,0,
0.356868,,Cell,1,ATM,1,
0.396179,,Cell,1,TVC,2,
0.41843,,Cell,1,TVC,3,
0.325946,,Cell,1,TVC,5,
0.438125,,Cell,1,TVC,7,
