
Nucleus Sphericity
 ==================== 
Nucleus Sphericity,Unit,Category,Time,Default Labels,CellID,ID,
0.618878,,Nucleus,1,TVC,4,100000004,
0.62864,,Nucleus,1,TVC,5,100000005,
0.611062,,Nucleus,1,TVC,6,100000006,
0.597423,,Nucleus,1,ATM,7,100000007,
0.622328,,Nucleus,1,TVC,8,100000008,
0.600583,,Nucleus,1,ATM,9,100000009,
