
Nucleus Ellipsoid Axis Length C
 ==================== 
Nucleus Ellipsoid Axis Length C,Unit,Category,Time,Default Labels,CellID,ID,
5.40125,um,Nucleus,1,ATM,0,100000000,
4.80263,um,Nucleus,1,ATM,1,100000001,
5.5212,um,Nucleus,1,ATM,2,100000002,
4.42406,um,Nucleus,1,ATM,3,100000003,
4.13477,um,Nucleus,1,TVC,4,100000004,
3.45355,um,Nucleus,1,TVC,5,100000005,
