
Cell Cytoplasm Area
 ==================== 
Cell Cytoplasm Area,Unit,Category,Time,Default Labels,ID,
3391.68,um^2,Cell,1,ATM,0,
1847.12,um^2,Cell,1,ATM,1,
2791.95,um^2,Cell,1,ATM,2,
2484.5,um^2,Cell,1,ATM,3,
1647.02,um^2,Cell,1,TVC,4,
953.795,um^2,Cell,1,TVC,5,
