
Cell Center of Homogeneous Mass
 ==================== 
Cell Center of Homogeneous Mass X,Cell Center of Homogeneous Mass Y,Cell Center of Homogeneous Mass Z,Unit,Category,Collection,Time,Default Labels,ID,
37643,41979.3,67.1716,um,Cell,Cell Center of Homogeneous Mass,1,ATM,9,
37667.4,41946.7,79.8237,um,Cell,Cell Center of Homogeneous Mass,1,ATM,11,
37653,41884,48.4515,um,Cell,Cell Center of Homogeneous Mass,1,TVC,1,
37640.7,41878.7,51.8297,um,Cell,Cell Center of Homogeneous Mass,1,TVC,3,
37659.7,41895.8,52.9211,um,Cell,Cell Center of Homogeneous Mass,1,TVC,4,
37646.8,41893.5,56.3073,um,Cell,Cell Center of Homogeneous Mass,1,TVC,6,
