
Center of Image Mass Ch=2 Img=1
 ==================== 
Center of Image Mass X,Center of Image Mass Y,Center of Image Mass Z,Unit,Category,Channel,Collection,Image,Time,Default Labels,ID,
32591.7,48316.6,53.6788,um,Surface,2,Center of Image Mass,Image 1,1,ATMgroup,0,
32514,48298.5,13.7374,um,Surface,2,Center of Image Mass,Image 1,1,TVCgroup,2,
