
Ellipsoid Axis Length B
 ==================== 
Ellipsoid Axis Length B,Unit,Category,Time,Default Labels,ID,
10.6521,um,Surface,1,ATMgroup,0,
12.4553,um,Surface,1,TVCgroup,2,
