
Ellipsoid Axis A
 ==================== 
Ellipsoid Axis A X,Ellipsoid Axis A Y,Ellipsoid Axis A Z,Unit,Category,Collection,Time,Default Labels,ID,
-0.603611,0.570608,0.556831,um,Surface,Ellipsoid Axis A,1,ATMgroup,0,
-0.237603,0.00785772,0.97133,um,Surface,Ellipsoid Axis A,1,TVCgroup,2,
