
Center of Homogeneous Mass
 ==================== 
Center of Homogeneous Mass X,Center of Homogeneous Mass Y,Center of Homogeneous Mass Z,Unit,Category,Collection,Time,Default Labels,ID,
38553.3,47578.1,87.946,um,Surface,Center of Homogeneous Mass,1,ATMgroup,0,
38523.5,47520.5,70.6534,um,Surface,Center of Homogeneous Mass,1,TVCgroup,2,
