
Ellipsoid Axis Length A
 ==================== 
Ellipsoid Axis Length A,Unit,Category,Time,Default Labels,ID,
9.19961,um,Surface,1,ATMgroup,0,
6.46783,um,Surface,1,TVCgroup,2,
