
Cell Center of Image Mass Ch=1 Img=1
 ==================== 
Cell Center of Image Mass X,Cell Center of Image Mass Y,Cell Center of Image Mass Z,Unit,Category,Channel,Collection,Image,Time,Default Labels,ID,
37672,59521,45.2346,um,Cell,1,Cell Center of Image Mass,Image 1,1,ATM,0,
37684.4,59545.1,49.5587,um,Cell,1,Cell Center of Image Mass,Image 1,1,ATM,1,
37730,59562.1,55.3629,um,Cell,1,Cell Center of Image Mass,Image 1,1,TVC,3,
37726,59566.9,59.4928,um,Cell,1,Cell Center of Image Mass,Image 1,1,TVC,5,
37740.5,59561.5,63.5218,um,Cell,1,Cell Center of Image Mass,Image 1,1,TVC,8,
37732.3,59561.8,65.0424,um,Cell,1,Cell Center of Image Mass,Image 1,1,TVC,11,
