
Nucleus Sphericity
 ==================== 
Nucleus Sphericity,Unit,Category,Time,Default Labels,CellID,ID,
0.61636,,Nucleus,1,TVC,4,100000003,
0.637085,,Nucleus,1,TVC,6,100000005,
0.623803,,Nucleus,1,TVC,7,100000006,
0.649206,,Nucleus,1,TVC,8,100000007,
0.645211,,Nucleus,1,TVC,9,100000008,
0.603668,,Nucleus,1,ATM,0,100000011,
