
Position
 ==================== 
Position X,Position Y,Position Z,Unit,Category,Collection,Time,Default Labels,ID,
37221.5,20414.4,183.323,um,Surface,Position,1,ATMgroup,2,
37274.8,20361.3,164.201,um,Surface,Position,1,TVCgroup,0,
