
Center of Image Mass Ch=1 Img=1
 ==================== 
Center of Image Mass X,Center of Image Mass Y,Center of Image Mass Z,Unit,Category,Channel,Collection,Image,Time,Default Labels,ID,
38902,89008.6,203.409,um,Surface,1,Center of Image Mass,Image 1,1,ATMgroup,0,
38861.2,88960.3,213.011,um,Surface,1,Center of Image Mass,Image 1,1,TVCgroup,2,
