Column1,Column2
0.08628807,0.07906123
0.076944456,0.07757841
0.07670273,0.081356816
0.076195665,0.07874046
0.075045995,0.07924259
0.075929455,0.07998383
0.07288285,0.0781632
0.07656642,0.08008945
0.07676792,0.08025819
0.07673226,0.07810092
0.07951693,0.07986923
0.07183058,0.07697908
0.07892732,0.080420904
0.08524356,0.077327125
0.07823075,0.080790915
0.074303254,0.077639185
0.0767699,0.081855856
0.07626776,0.076902196
0.07851553,0.081265874
0.07469831,0.07669503
0.09049609,0.08111047
0.077034734,0.07657709
0.07729473,0.08135004
0.07413808,0.07664577
0.07687829,0.08080765
0.07539671,0.07691504
0.077984594,0.07985294
0.08421999,0.076902784
0.07864238,0.07900162
0.0772671,0.07820924
0.0779277,0.07770539
0.07664282,0.08011942
0.07382212,0.07728884
0.075792134,0.07963065
0.07450109,0.07716255
0.07680995,0.078598976
0.07741781,0.077763475
0.074698985,0.078847766
0.07625695,0.077802114
0.07687925,0.078394376
0.07382534,0.07757018
0.07656339,0.0783196
0.07286581,0.077321164
0.07797072,0.078723684
0.07679497,0.07737873
0.07848765,0.07861867
0.07148997,0.077705525
0.07751787,0.078279175
0.075331435,0.07795302
0.07685752,0.07819671
0.07414652,0.078163736
0.0742218,0.07858646
0.07560817,0.0784891
0.074646376,0.07753442
0.077947356,0.07840068
0.08250568,0.07772511
0.07545352,0.07760562
0.07660817,0.080101416
0.07568367,0.07732158
0.07664211,0.08024698
0.07613914,0.07734116
0.07622589,0.07891839
0.0792799,0.077220805
0.0782258,0.07888262
0.076458886,0.07751568
0.074773386,0.07906158
0.075623274,0.07794755
0.077506706,0.07849138
0.076956704,0.077901416
0.07252067,0.078345776
0.08115484,0.07916509
0.0752856,0.07663555
0.07771305,0.07974833
0.074920334,0.07662181
0.07324263,0.07837843
0.07839423,0.07948731
0.06909498,0.0782602
0.07690252,0.077194564
0.07585634,0.078586735
0.07545902,0.077456735
0.07934429,0.07832617
0.07249401,0.077771835
0.07572641,0.07834212
0.07503363,0.07795601
0.08376263,0.08199738
0.07650452,0.07819342
0.075234555,0.07852074
0.07814797,0.07978406
0.07440163,0.07802028
0.07470297,0.07662177
0.08881977,0.079486385
0.07486707,0.0772609
0.07836849,0.07930205
0.074819244,0.07714373
0.074814335,0.07881689
0.0746612,0.077816896
0.078368716,0.078262724
0.07433819,0.07776209
0.0744274,0.077696934
0.07478548,0.078767814
0.0747573,0.07764693
0.077054515,0.07895447
0.07333363,0.0768263
0.079005465,0.07934608
0.08752271,0.077108026
0.07470947,0.07830453
0.07574238,0.08009475
0.075309195,0.07755993
0.07299753,0.079033665
0.07657384,0.077593684
0.0796757,0.07844808
0.08354268,0.0786896
0.07316257,0.077049
0.0775982,0.07852573
0.077815786,0.07771877
0.078928545,0.07844024
0.07329339,0.07721072
0.07681291,0.078123875
0.076348454,0.07691681
0.077238284,0.07788902
0.07459422,0.078590475
0.0767629,0.077150345
0.073828615,0.078861654
0.07836259,0.07711293
0.07477742,0.078387655
0.07473154,0.07697588
0.07516974,0.07743047
0.07363753,0.0768451
0.07665316,0.07956914
0.07485281,0.076501094
0.07639853,0.07916142
0.07625119,0.076186575
0.088319376,0.07915337
0.07469906,0.076263085
0.076972485,0.07941417
0.075508334,0.07622899
0.07514768,0.07903205
0.07629261,0.07646984
0.07415859,0.07878987
0.08013758,0.076847725
0.075791664,0.077657804
0.07357508,0.07788745
0.075815484,0.07815344
0.07538883,0.07698541
0.076132104,0.07859373
0.07693682,0.07753686
0.07839262,0.078361616
0.07129914,0.07722901
0.076021984,0.078216396
0.079216994,0.07725661
0.075701095,0.07807764
0.07406921,0.07764944
0.0771422,0.07784919
0.081807725,0.07869118
0.07692699,0.07958191
0.077247076,0.077709235
0.07319171,0.0773474
0.07552744,0.07817226
0.075510815,0.07728664
0.0781518,0.07801074
0.075710125,0.07760156
0.079922184,0.08140589
0.07516088,0.07780206
0.07765175,0.07982082
0.07504556,0.077861786
0.07820495,0.07933649
0.07491995,0.07792925
0.080805965,0.07843991
0.07128268,0.076507606
0.08000665,0.079523936
0.07383367,0.07632654
0.08152342,0.08024495
0.075675525,0.07616741
0.075497426,0.079068184
0.078298874,0.076747656
0.074911244,0.07717563
0.07642754,0.07834166
0.072747484,0.07659306
0.07851899,0.07861264
0.071805485,0.07650305
0.07654131,0.07879091
0.07836152,0.07627862
0.077451624,0.07752574
0.07476448,0.0780562
0.075470366,0.07786845
0.076948486,0.07827752
0.075217806,0.07782483
0.075484715,0.07819468
0.08635468,0.07798217
0.07555165,0.07755995
0.076519184,0.07931067
0.07439728,0.07763566
0.07583581,0.07830293
0.07607635,0.07947482
0.07718597,0.07795185
0.07216145,0.077849425
0.08080755,0.08626612
0.07537283,0.07632258
0.07758581,0.08028234
0.07366497,0.07601909
0.07908241,0.08040579
0.07507801,0.07570202
0.08133372,0.08034391
0.07387078,0.075154476
0.07856701,0.08170373
0.07271755,0.07510306
0.078760386,0.080350675
0.07436569,0.0769456
0.07771867,0.08007721
0.07214849,0.075809635
0.07248245,0.077669516
0.07400751,0.07793575
0.078162484,0.07824168
0.07470303,0.07723582
0.07722924,0.07828752
0.07316607,0.0762756
0.08319586,0.07873511
0.07233841,0.07758399
0.07437956,0.078442656
0.079215325,0.07830584
0.07302654,0.077759586
0.07793309,0.07760531
0.07687831,0.07811322
0.07570796,0.077079944
0.07943041,0.079824075
0.07467979,0.078121066
0.07591575,0.078162275
0.07616707,0.077731915
0.0712317,0.07755805
0.0770707,0.07739579
0.084529415,0.076927386
0.073536344,0.07693108
0.076512754,0.077529736
0.07580642,0.077082396
0.07302543,0.07747462
0.074922614,0.07748331
0.075815834,0.07628227
0.07958807,0.07802214
0.07607268,0.07576154
0.075428925,0.07914674
0.07485287,0.07585837
0.076820545,0.07853587
0.07452316,0.076380864
0.07569737,0.07860682
0.07373733,0.07610501
0.08554472,0.08563369
0.072051056,0.07512217
0.076297246,0.079217814
0.07703082,0.076735444
0.07494334,0.07854148
0.07340823,0.076797955
0.08483919,0.07786649
0.07402633,0.07626522
0.07259463,0.079442896
0.07782351,0.076448455
0.07888394,0.07955047
0.073130265,0.076495394
0.07699687,0.07860079
0.07569834,0.07646463
0.07249631,0.07689754
0.07558929,0.0794638
0.07481407,0.074966244
0.08107096,0.08048932
0.073489055,0.074854776
0.07735253,0.08115755
0.075489745,0.07510519
0.07864276,0.08108803
0.074690424,0.07570907
0.079041414,0.080032565
0.073430166,0.07557462
0.07338824,0.08054619
0.073311396,0.07558469
0.08912506,0.079773545
0.072622634,0.075426206
0.08032278,0.07936023
0.0748812,0.07564611
0.07570524,0.078840114
0.075376965,0.07805116
0.07190844,0.07791209
0.08092976,0.07656473
0.07560968,0.07665185
0.07582982,0.07806698
0.073296286,0.07704532
0.075210966,0.07801191
0.0786204,0.076867856
0.07796987,0.07782251
0.0689463,0.077070884
0.075617746,0.07670217
0.077819325,0.07729394
0.072566405,0.077429675
0.07805298,0.07686063
0.07360585,0.077023916
0.07371276,0.07710944
0.073413424,0.07709511
0.07330029,0.07699124
0.07535867,0.07754808
0.0751416,0.07629759
0.0765316,0.07756318
0.07394795,0.07677596
0.076298594,0.07770045
0.074244626,0.07706268
0.07884574,0.079924874
0.07337804,0.077239215
0.074335575,0.07766427
0.07600333,0.07816502
0.07616729,0.07636742
0.07705986,0.07751047
0.067640975,0.07639444
0.08147033,0.07953941
0.07103102,0.07662613
0.07911219,0.07790291
0.07318412,0.07656615
0.07442815,0.07680577
0.07414595,0.076941215
0.075564824,0.07744163
0.074464105,0.075970925
0.07615075,0.07742344
0.07206651,0.07693889
0.075329624,0.07643734
0.07694544,0.07710903
0.073325716,0.0763108
0.075469986,0.07717415
0.070531376,0.075676724
0.07555539,0.07764363
0.0767752,0.075990565
0.075979255,0.0777179
0.07409362,0.07589114
0.07580579,0.07799213
0.072318874,0.0759238
0.077843234,0.080189705
0.072927594,0.07632328
0.07592939,0.07811824
0.073841795,0.07629831
0.076424,0.077718295
0.07393849,0.076417275
0.085250065,0.07741368
0.07294329,0.075426444
0.07681692,0.078690134
0.07438814,0.07658042
0.075603805,0.07822992
0.07381515,0.076214425
0.07654769,0.078887105
0.08232223,0.075925075
0.07530073,0.077693686
0.07452244,0.07643127
0.07719768,0.07883618
0.073460326,0.07633337
0.07621537,0.07870618
0.07246105,0.075591825
0.083841994,0.079567894
0.07013661,0.07446176
0.07524013,0.07887493
0.07425446,0.07560953
0.078631744,0.078359656
0.07582971,0.07581197
0.07953416,0.07839414
0.071884826,0.075791635
0.07472992,0.07596894
0.078237824,0.07815518
0.07549565,0.07697246
0.07553356,0.07697936
0.07439362,0.07734197
0.0761503,0.07680409
0.076633275,0.07711364
0.07105068,0.075649105
0.077258244,0.0784257
0.07430005,0.07620772
0.07563458,0.077911064
0.07788149,0.07620411
0.07299859,0.07828044
0.076573595,0.07615875
0.08297037,0.0795208
0.07509123,0.076668166
0.07453644,0.077387266
0.07470344,0.076957084
0.07519255,0.076897435
0.07498942,0.07735896
0.07482171,0.07684297
0.07070074,0.07762867
0.07499683,0.07611074
0.077261634,0.0775788
0.07367973,0.076169685
0.07808161,0.0783673
0.07503843,0.07592122
0.07806991,0.07738012
0.0782814,0.07744213
0.0746194,0.07728379
0.072954774,0.07829254
0.075624876,0.07744544
0.07515703,0.0768214
0.07377476,0.07742447
0.07176835,0.07694333
0.07313417,0.07721978
0.07818533,0.077258095
0.075735375,0.07714131
0.07463969,0.07669971
0.07681919,0.077535585
0.07198502,0.075961344
0.07375633,0.07804905
0.07620752,0.07585969
0.07557775,0.07839732
0.071698226,0.07562443
0.07628906,0.079228036
0.07174373,0.07491358
0.078370385,0.079459034
0.0725582,0.074923225
0.07841329,0.07893901
0.07373766,0.07549503
0.07519356,0.07924402
0.075644255,0.075107016
0.076628506,0.07942871
0.06986804,0.07529634
0.08267842,0.0795595
0.07311127,0.075141564
0.07632161,0.07799586
0.07398932,0.076262474
0.07503356,0.07704051
0.07551397,0.078086615
0.073795475,0.07763817
0.07625568,0.076478824
0.07507871,0.07805227
0.07339413,0.07637714
0.07815361,0.07799418
0.07221454,0.07570296
0.077676095,0.07832614
0.07106587,0.075708546
0.08650217,0.07809501
0.071588755,0.07482356
0.07475674,0.07848142
0.073961414,0.07544575
0.07889546,0.07846631
0.074647024,0.07538764
0.07358031,0.07844632
0.07715911,0.07531028
0.07616699,0.07707493
0.07389363,0.07743178
0.07297786,0.076214924
0.074062936,0.07691325
0.07695399,0.076600134
0.07222627,0.07651883
0.07718865,0.076679595
0.07478618,0.07642501
0.07347281,0.077204034
0.074682154,0.076801725
0.076552466,0.07686191
0.071935825,0.076388
0.07530582,0.076909974
0.07565927,0.07615425
0.07246991,0.077408925
0.07368035,0.07490516
0.07899245,0.079159
0.0738637,0.074621335
0.07727148,0.07936537
0.06994976,0.07457991
0.08070795,0.07816111
0.07215204,0.074823484
0.07965406,0.07856273
0.072593726,0.07470138
0.07471992,0.07829238
0.074485585,0.07454664
0.07471184,0.078262545
0.073060215,0.07474964
0.07584298,0.07853279
0.07241706,0.07489453
0.07590302,0.07840206
0.0724872,0.07485455
0.07534424,0.078285255
0.071957715,0.074807115
0.080989555,0.0788304
0.072961666,0.074462995
0.076647416,0.0788148
0.07258259,0.07492045
0.07263336,0.076690316
0.07480843,0.0761783
0.074145,0.07654379
0.07893961,0.07592098
0.072064415,0.07678991
0.0738983,0.075988546
0.07691418,0.076829635
0.06953923,0.07545525
0.07786167,0.07703661
0.07310206,0.0756232
0.07635024,0.077260315
0.071462154,0.074134454
0.07548187,0.07709769
0.07133186,0.0769744
0.07391071,0.07669102
0.075502716,0.07636152
0.0756668,0.07588094
0.0771364,0.0768288
0.07224312,0.0756992
0.071967535,0.07698061
0.074429564,0.07539662
0.07450684,0.07729941
0.073839165,0.07510834
0.07414444,0.0770203
0.07292625,0.07525904
0.0719846,0.075241566
0.074402265,0.076844916
0.07385083,0.07590506
0.076917924,0.07627362
0.07222801,0.07536138
0.071927145,0.07637044
0.0762096,0.07487196
0.07507765,0.07660347
0.071281984,0.07562737
0.07297774,0.07681302
0.070841104,0.075305
0.07623531,0.076328
0.07245488,0.07470621
0.08722952,0.076058544
0.07190391,0.075835004
0.074002504,0.07632582
0.074623846,0.07487005
0.072358236,0.075909846
0.07095191,0.07503303
0.074066505,0.07620109
0.07951917,0.075092144
0.07345391,0.076740436
0.07276053,0.07528659
0.07321837,0.07632162
0.072122045,0.07582065
0.07353245,0.07502956
0.07594199,0.0755927
0.062485307,0.07379793
0.073757075,0.07519758
0.0710056,0.07438866
0.0755254,0.076350994
0.0703918,0.07379986
0.07116339,0.07680501
0.07249522,0.07367153
0.08028924,0.07543492
0.072879724,0.073883064
0.073951565,0.07547765
0.0700709,0.07350588
0.07058247,0.07520552
0.072524056,0.07363973
0.072357394,0.0760771
0.075286776,0.07297005
0.072941296,0.07709448
0.07021855,0.07326288
0.07382362,0.07580989
0.07183162,0.072877176
0.07236421,0.07611978
0.07121869,0.07281242
0.08037446,0.07700578
0.070161864,0.07328575
0.075013876,0.07548634
0.07174019,0.07229098
0.07365409,0.07651089
0.06844764,0.07228841
0.07470699,0.07640368
0.076370604,0.07236461
0.07357446,0.075477414
0.07131402,0.07312859
0.071613155,0.075096585
0.0690084,0.07320336
0.07421937,0.07510302
0.07044114,0.072680525
0.07713265,0.07511805
0.07184296,0.07248415
0.074493125,0.07443953
0.06966168,0.07397817
0.0690589,0.07362308
0.071885094,0.07423079
0.0729078,0.07348966
0.06731194,0.07428442
0.070349075,0.07304434
0.07068143,0.07443217
0.07092686,0.07326814
0.07086521,0.074133396
0.07275037,0.074916735
0.072965555,0.07388471
0.07126955,0.07356547
0.073271155,0.072822966
0.07129871,0.07469952
0.07212799,0.072363205
0.07040642,0.07469193
0.071064465,0.07257036
0.0686695,0.074606284
0.07141328,0.07276977
0.073494144,0.073973246
0.07094916,0.07347811
0.070916146,0.07381623
0.07201717,0.07272369
0.071725495,0.07396157
0.06785418,0.07183939
0.074178055,0.07545904
0.06719101,0.07151794
0.075167835,0.075473666
0.069578275,0.07245173
0.07099922,0.0739735
0.07452947,0.073944554
0.07150842,0.07385653
0.06588167,0.071912766
0.07903077,0.077916756
0.071108826,0.07155625
0.07113274,0.07708996
0.0693677,0.07188018
0.07381029,0.07675493
0.069979295,0.072368905
0.070523314,0.075896606
0.070102364,0.07302383
0.07051178,0.07271796
0.07496218,0.07602787
0.06675838,0.07173371
0.07548871,0.075622626
0.07018319,0.07151611
0.07204652,0.075780235
0.06971372,0.07231927
0.07280935,0.075127654
0.07248721,0.072607815
0.072673164,0.07565393
0.06941602,0.072329596
0.07210766,0.074340105
0.071030654,0.07349147
0.07060243,0.07306434
0.07167123,0.074387625
0.071253024,0.07338226
0.07220762,0.073612176
0.07015885,0.07368594
0.071267255,0.07286986
0.07690917,0.07505638
0.070433,0.071732186
0.07095136,0.07528561
0.067743585,0.07141116
0.07411875,0.07546552
0.0704295,0.07155994
0.072355166,0.075575486
0.06858145,0.071303554
0.073879406,0.07313718
0.069521554,0.07280201
0.07019499,0.07454438
0.06637995,0.072093196
0.07362251,0.074516535
0.071350545,0.072427884
0.07379211,0.07423125
0.06729262,0.071693346
0.07463325,0.07538561
0.06811382,0.071205504
0.073659524,0.075864315
0.06561706,0.07096011
0.076341875,0.07634675
0.07386528,0.07123281
0.07308648,0.07451344
0.07552377,0.074531354
0.07104657,0.074576065
0.07023169,0.07353174
0.070413254,0.073928416
0.06822541,0.072341666
0.07784202,0.07454865
0.065756425,0.07371495
0.07252323,0.074456885
0.06853781,0.072829194
0.072677985,0.0732856
0.07241804,0.07430071
0.07375528,0.07372128
0.07223627,0.07301831
0.07357807,0.07381065
0.06841671,0.07340574
0.07102128,0.07457966
0.07121692,0.07301199
0.07108647,0.074128754
0.06927486,0.07241475
0.07565104,0.074743554
0.06618042,0.071727715
0.07132967,0.07336966
0.071726955,0.07415492
0.07189373,0.07333117
0.07191421,0.07404014
0.072311655,0.07375757
0.06801256,0.07354182
0.07006735,0.07248562
0.07125832,0.075327024
0.068955615,0.074279465
0.07135903,0.07374003
0.072103925,0.07336937
0.0715716,0.07316338
0.077469096,0.07370485
0.071808934,0.074800335
0.0699875,0.07308199
0.072345085,0.074108824
0.07201461,0.073570065
0.06752444,0.07272834
0.070743956,0.07429508
0.07112419,0.072410956
0.068453215,0.072216436
0.07196524,0.07342582
0.070557155,0.07562108
0.072377205,0.07303392
0.07427832,0.07576773
0.07080276,0.073157735
0.074701004,0.07359326
0.07152422,0.07564576
0.07291402,0.07435388
0.067614995,0.072600484
0.07043649,0.0751123
0.074850455,0.073510885
0.06997354,0.074076176
0.072567075,0.072996095
0.069208026,0.0737424
0.06956806,0.07368827
0.07089077,0.07431926
0.07271861,0.07374171
0.07358586,0.074376464
0.07318754,0.07434174
0.07517914,0.07279001
0.06888666,0.07190243
0.07210394,0.07463968
0.070995934,0.07248979
0.071461305,0.07490276
0.07058809,0.07234133
0.07282133,0.075475134
0.07523613,0.072628975
0.06978872,0.071837544
0.06943772,0.07443101
0.070546255,0.07299735
0.06974592,0.07414239
0.07161216,0.07408079
0.07271208,0.07290162
0.07484085,0.07317124
0.07245951,0.07249975
0.0694479,0.07503601
0.06859001,0.071759604
0.070852004,0.07342295
0.07028456,0.07347335
0.07216062,0.073008224
0.077590294,0.07398013
0.06987972,0.07286806
0.070909515,0.07396139
0.0693093,0.071953416
0.07539923,0.074099615
0.06627273,0.071273476
0.074314065,0.07443368
0.06319804,0.07178936
0.07298588,0.07389624
0.07006317,0.07349251
0.070020206,0.07262079
0.07241458,0.07443186
0.07092611,0.07417565
0.06853916,0.07422092
0.07184809,0.07255199
0.07083984,0.072762854
0.0703131,0.07434984
0.070105426,0.07230475
0.071107015,0.07423079
0.07071442,0.072525926
0.071351565,0.07376603
0.06854924,0.072325304
0.070239745,0.07393204
0.07076036,0.073226206
0.0666474,0.07244609
0.0709991,0.075287685
0.06914725,0.07192517
0.0751353,0.07377582
0.08373793,0.07201736
0.07048992,0.07273899
0.07007457,0.07274417
0.06996305,0.07348943
0.071452715,0.07348817
0.06933442,0.07291104
0.07072791,0.07243135
0.07381901,0.07340174
0.069199465,0.07221131
0.07102034,0.0734897
0.07045922,0.07246997
0.0669931,0.07293212
0.070678495,0.07229423
0.071474776,0.072774254
0.07182978,0.07227097
0.06995572,0.07456926
0.070089936,0.0721979
0.07148075,0.07439896
0.0687018,0.0721939
0.071104154,0.07466046
0.07212513,0.07234652
0.06749169,0.07436806
0.070167296,0.075512946
0.07424291,0.07278516
0.07087374,0.072810546
0.07040054,0.073710956
0.07039138,0.073362924
0.06967284,0.0734532
0.0742191,0.07292773
0.07174878,0.07457345
0.07033478,0.073186226
0.06886414,0.07354386
0.06996556,0.07283849
