Column1,Column2
0.06108609,0.06487309
0.062139265,0.064908475
0.06014216,0.064862706
0.060611486,0.064819545
0.06048129,0.06481341
0.06543076,0.0647756
0.06929127,0.06488279
0.061287854,0.064931475
0.06310543,0.06487613
0.061529692,0.064904876
0.061777253,0.06485172
0.060478322,0.06483459
0.062210076,0.064915255
0.062898874,0.06483097
0.062710725,0.06484596
0.061628513,0.064887166
0.0607832,0.06485733
0.060789507,0.06481357
0.06261581,0.064776346
0.061444897,0.06482801
0.06711349,0.06481807
0.060609944,0.06483655
0.06056967,0.06482541
0.06202777,0.06488428
0.06268153,0.06486614
0.061451774,0.06480964
0.061639998,0.064843476
0.0761573,0.06475265
0.060945306,0.06478169
0.060394704,0.06481844
0.061179657,0.064833835
0.065332666,0.06483451
0.061143063,0.06469354
0.062388573,0.06485778
0.0665883,0.064875804
0.061274912,0.06494615
0.06408236,0.064945534
0.061740782,0.06483521
0.060259484,0.06478212
0.06166614,0.06482988
0.062251855,0.06493442
0.06805989,0.06479631
0.060158204,0.0648361
0.06179446,0.0647878
0.06261168,0.06479434
0.06374584,0.06475152
0.06108984,0.06484808
0.06108242,0.06473338
0.07159947,0.064824946
0.060932547,0.06472857
0.06320908,0.064606205
0.05922723,0.06465379
0.0629362,0.06466889
0.06254072,0.06462881
0.061393637,0.06464828
0.06842935,0.064701214
0.061523665,0.06472279
0.063770376,0.06469061
0.063048586,0.06472806
0.06047551,0.06472038
0.060950752,0.0646769
0.06207806,0.064667575
0.060601868,0.06468078
0.05980063,0.06471299
0.06032565,0.06479181
0.061434887,0.064723395
0.063283086,0.06476106
0.06376137,0.064848684
0.064033434,0.064687245
0.06780452,0.06464989
0.061927285,0.064623505
0.06484823,0.06469411
0.06271822,0.0647066
0.06095051,0.06472797
0.061077096,0.064701244
0.058659248,0.06463244
0.068011366,0.06462993
0.063487604,0.06461843
0.05948094,0.064657725
0.05940911,0.06465652
0.0629748,0.06462045
0.060440566,0.06463064
0.06543616,0.06464614
0.063121766,0.06465637
0.06075957,0.064643666
0.0618749,0.064656876
0.061600108,0.064727806
0.06285181,0.06467811
0.06153083,0.064669415
0.062131602,0.06470866
0.06893557,0.06462213
0.06311428,0.064648554
0.059254985,0.06464432
0.059455346,0.06471713
0.062441222,0.064761
0.065025575,0.0646855
0.061197966,0.064672634
0.07505589,0.06468497
0.061265726,0.06472422
0.06397064,0.06473256
0.061686944,0.06480292
0.062335767,0.06476275
0.06129657,0.06472337
0.06123497,0.06463833
0.059625458,0.06464989
0.062268723,0.06464521
0.059308928,0.06469772
0.06354348,0.06465579
0.063098796,0.06469772
0.06235573,0.06469201
0.059781272,0.064702906
0.06220184,0.06462633
0.059732486,0.06457831
0.061703112,0.064512536
0.06200209,0.064533934
0.061361287,0.06454108
0.06412281,0.06458349
0.0622992,0.06464342
0.06508191,0.06458502
0.059580486,0.06458943
0.062003125,0.064641215
0.06384686,0.06460347
0.06424037,0.06452199
0.06264244,0.064540945
0.05850584,0.06458797
0.06863601,0.064571604
0.060376227,0.0646043
0.061491456,0.06469772
0.06406368,0.06462068
0.06495349,0.06450791
0.05977601,0.064564504
0.059517134,0.06468159
0.06540875,0.064610146
0.06217992,0.0646543
0.062634096,0.06467842
0.06078017,0.064649865
0.060624693,0.064632125
0.061897486,0.0645771
0.062322497,0.06454546
0.062437616,0.06459567
0.06433081,0.064526394
0.059687044,0.06454403
0.061244395,0.06455178
0.06077821,0.06463226
0.061388977,0.06460582
0.062028654,0.06460633
0.07160419,0.06461115
0.06331787,0.064631045
0.06071822,0.06476402
0.06152522,0.064625196
0.06351025,0.0645767
0.06047314,0.06466175
0.06144587,0.06463276
0.06707059,0.064562194
0.06250862,0.06454999
0.06187621,0.06456752
0.06291765,0.06465324
0.06288838,0.06466376
0.06232553,0.064580485
0.058127098,0.064553894
0.065458044,0.06462634
0.061691646,0.06453595
0.06255785,0.064530745
0.062680095,0.064586714
0.059368163,0.064624205
0.061617,0.064630605
0.06337382,0.06455202
0.056760892,0.06449693
0.06144744,0.06454497
0.059583183,0.06456839
0.06144294,0.06463535
0.06310083,0.064671315
0.06250708,0.06458874
0.06344378,0.06458758
0.061004,0.06456031
0.060258877,0.0645739
0.062209528,0.06466157
0.060560692,0.06474399
0.06130749,0.06472192
0.062491678,0.064639606
0.062110696,0.064596705
0.07544522,0.0646041
0.0641312,0.06462088
0.06101809,0.06459737
0.06354473,0.06471849
0.061341066,0.06471491
0.06009581,0.064629495
0.06033495,0.0645281
0.06446954,0.064500146
0.060677238,0.064465016
0.06092527,0.06455184
0.05987904,0.0645469
0.060285714,0.06455831
0.063364446,0.06450587
0.06412021,0.064488016
0.06990326,0.06441605
0.06193209,0.064469345
0.06123485,0.06449652
0.060677607,0.064521715
0.064824834,0.064608805
0.060269944,0.064624414
0.060472537,0.06455145
0.060958114,0.064479224
0.060423713,0.06453868
0.06390624,0.06456613
0.061073273,0.06458575
0.06194151,0.06461151
0.06033818,0.064571865
0.061863683,0.064595714
0.063746795,0.064535074
0.05935907,0.0646024
0.06283388,0.06462653
0.0644961,0.06453324
0.063270345,0.06461407
0.061802752,0.06458684
0.058292605,0.064665474
0.06363652,0.06464661
0.060789566,0.064719155
0.06082211,0.06462153
0.062364895,0.06459202
0.061619695,0.064609215
0.060686104,0.06461806
0.06331784,0.0645786
0.064889215,0.06467019
0.062377628,0.06470573
0.06177697,0.06462277
0.059507005,0.06463597
0.06275339,0.064518265
0.06273998,0.06448785
0.060393658,0.06457578
0.06962355,0.064596206
0.061653998,0.064613946
0.057269666,0.06456604
0.062392123,0.06460435
0.061253693,0.06464407
0.06266297,0.06462202
0.06552038,0.06452116
0.063465886,0.064517
0.060290754,0.064482935
0.059717663,0.06453379
0.06089255,0.06455337
0.061447058,0.06457173
0.06484115,0.06450157
0.062394474,0.064480424
0.06244918,0.06445755
0.062233277,0.06454148
0.061034806,0.06462525
0.062241066,0.06469282
0.062885456,0.06463783
0.062350664,0.064635426
0.06061539,0.06459791
0.06162368,0.064578176
0.060683694,0.06452863
0.059856106,0.06459557
0.062186696,0.06454618
0.062258337,0.064555675
0.06250086,0.06456037
0.06293384,0.06456908
0.06889346,0.06452732
0.06362287,0.06451096
0.06185352,0.06453202
0.059768822,0.06451796
0.06324955,0.06454305
0.061083388,0.06452247
0.05972261,0.06450165
0.07991263,0.06448595
0.061011665,0.06456353
0.06454647,0.06463117
0.061257612,0.064588204
0.059800025,0.06454735
0.06283609,0.064555705
0.06104458,0.06461824
0.06668024,0.06450991
0.06268113,0.064535044
0.062737234,0.06455114
0.06378969,0.06460149
0.059821427,0.06456815
0.058242407,0.06448831
0.061108656,0.06456494
0.076529294,0.06449614
0.06219222,0.06457402
0.06414152,0.06457131
0.062009014,0.06458526
0.058813374,0.06462626
0.062028926,0.064559974
0.061445355,0.06453716
0.07214061,0.06452371
0.06028424,0.064555414
0.06297092,0.064544335
0.061147843,0.064619474
0.06337365,0.06455655
0.061266124,0.0645455
0.060991567,0.064608455
0.0712819,0.0645823
0.06325614,0.06456519
0.061092548,0.064564005
0.061956614,0.064685546
0.06312945,0.064677104
0.061477654,0.06465646
0.05954944,0.06458265
0.0692149,0.064613335
0.06334889,0.06454987
0.06054633,0.0646374
0.062160756,0.06467017
0.060682695,0.064617686
0.06372024,0.064634204
0.062004246,0.06453772
0.05843018,0.06453042
0.06281575,0.06453686
0.059274726,0.06456375
0.06105468,0.06456674
0.06044964,0.06464863
0.06370657,0.06460063
0.061921842,0.064532116
0.0695712,0.06447151
0.061104264,0.06454646
0.062483463,0.064616375
0.060509145,0.06453892
0.060094573,0.06450655
0.063160494,0.06457654
0.06198436,0.06446837
0.06850204,0.06450574
0.062917255,0.06457885
0.05843207,0.06454556
0.06099176,0.06449313
0.06090167,0.064550295
0.06272668,0.06453477
0.06435,0.064579196
0.06713035,0.06457408
0.06274041,0.064599745
0.060930293,0.06462197
0.059874337,0.06464966
0.061397653,0.0646292
0.060730167,0.0645501
0.064117074,0.06456922
0.06185455,0.064510584
0.062403142,0.06450147
0.06311582,0.064441316
0.060866874,0.064384915
0.061036427,0.06449961
0.06107822,0.06455745
0.061101366,0.06450833
0.0668557,0.064518906
0.06264619,0.06461666
0.061657578,0.064600125
0.06126105,0.064582445
0.06475257,0.06464071
0.060067628,0.06458052
0.060457,0.06459119
0.06531057,0.0645829
0.06193329,0.064513035
0.06199872,0.06451215
0.060774658,0.064533606
0.063369945,0.06450783
0.062679,0.06457723
0.060069434,0.06457307
0.06295857,0.06451876
0.06417184,0.06451597
0.06117236,0.064535394
0.061958235,0.0645856
0.061087072,0.06451306
0.061475407,0.06458708
0.060297813,0.06452655
0.06366785,0.0645327
0.06098237,0.06449581
0.06251418,0.06445873
0.06117147,0.064416625
0.062131427,0.064432755
0.059719957,0.0645311
0.06283065,0.06454737
0.0709934,0.064540245
0.061237574,0.06459061
0.06314042,0.06453858
0.06013817,0.064608
0.06145293,0.0645833
0.061677516,0.06460901
0.061859127,0.064615004
0.06333687,0.064492166
0.06121764,0.06444438
0.060538657,0.064494915
0.06082687,0.06449316
0.061653294,0.06449239
0.06160269,0.06452236
0.06473154,0.06448168
0.06459567,0.06451447
0.06107935,0.06449087
0.060317654,0.064407535
0.062480617,0.06449385
0.06280823,0.06455191
0.061822347,0.06453852
0.061282694,0.064445384
0.063577406,0.064505175
0.06134046,0.064470775
0.06322255,0.06449492
0.06170406,0.06455739
0.061943077,0.06464022
0.06019965,0.064604975
0.061647136,0.064550154
0.06892951,0.06450167
0.06081819,0.06449043
0.0596624,0.06447892
0.062226575,0.064487524
0.062770545,0.06454059
0.06339248,0.0646061
0.06133206,0.06464214
0.06626483,0.06455459
0.06267798,0.06456185
0.060335483,0.06464778
0.061815083,0.06460558
0.060567938,0.064555064
0.06287432,0.064510174
0.061405573,0.06449268
0.06703429,0.06455153
0.061271302,0.06453187
0.058045726,0.06455484
0.06562885,0.064564474
0.0597637,0.064580195
0.062345665,0.06457533
0.06201184,0.06448836
0.066149384,0.06450811
0.06294878,0.06449726
0.06412642,0.06449897
0.06156645,0.064488135
0.060026463,0.06449179
0.06056046,0.06459105
0.059993833,0.064539954
0.068084195,0.06452572
0.06388416,0.06448942
0.061557252,0.06444664
0.061426103,0.06446066
0.06185304,0.06444784
0.062237542,0.06449798
0.058883924,0.064477995
0.07036024,0.064476125
0.063245855,0.06453497
0.062282987,0.06451361
0.06033757,0.0643959
0.060421254,0.06440378
0.063707694,0.06440101
0.060544975,0.06444281
0.06174876,0.06443942
0.060941197,0.064559326
0.061380766,0.0645029
0.0626529,0.06446633
0.060723092,0.06453515
0.062986605,0.06452281
0.061902333,0.064577356
0.06395262,0.064469256
0.0591066,0.06448587
0.06438418,0.06446067
0.06209743,0.0645298
0.06079829,0.06453852
0.06247272,0.06449921
0.060716026,0.064512536
0.07117121,0.06444548
0.06059944,0.06444516
0.061810166,0.06447638
0.05994179,0.06450756
0.06444894,0.06456749
0.06143872,0.06457004
0.06213678,0.064532496
0.06750369,0.06450437
0.06223746,0.06444917
0.058700494,0.064437546
0.06258732,0.06448706
0.06361277,0.06444069
0.063548684,0.06446018
0.06151257,0.0644847
0.060416136,0.064540975
0.059644513,0.06450274
0.059971176,0.064447746
0.062196326,0.06443673
0.06362858,0.06445025
0.060783654,0.06446721
0.064726725,0.06445175
0.06366525,0.06452211
0.062265165,0.0644911
0.06386294,0.06450372
0.06006809,0.06453957
0.059003584,0.064515695
0.06169688,0.064531215
0.06270443,0.06450433
0.07386523,0.06446578
0.060911454,0.064493224
0.064875476,0.06455984
0.061675787,0.06460612
0.060065098,0.06454067
0.06197267,0.064545944
0.061677728,0.064501174
0.06676783,0.064476326
0.06474773,0.064478144
0.060517628,0.064501755
0.06013457,0.06444079
0.06543616,0.06451184
0.06021824,0.064479195
0.05955377,0.064487405
0.06826369,0.06449895
0.06064288,0.064465456
0.061749335,0.06451302
0.062309112,0.064511426
0.063673325,0.06446718
0.060941093,0.0644178
0.061389055,0.06446934
0.063626654,0.06449101
0.061567076,0.06449429
0.061250098,0.064558044
0.05992096,0.064495236
0.06105888,0.064570464
0.06338935,0.06462867
0.062504694,0.0645451
0.070022725,0.06454165
0.061219424,0.06453169
0.063561834,0.06442428
0.060997102,0.06442833
0.062010963,0.064521894
0.05981591,0.06460704
0.062439602,0.06465958
0.0636159,0.064529255
0.062308542,0.06453063
0.061826877,0.06454806
0.059054382,0.064522855
0.06207833,0.06457173
0.061399173,0.064542025
0.06335097,0.06449839
0.062695764,0.06445765
0.058749523,0.06447482
0.062178236,0.06450916
0.062081933,0.06457846
0.060748193,0.06448865
0.06338449,0.06449298
0.06262279,0.06460475
0.068866774,0.064594604
0.058802187,0.06460621
0.06117222,0.06458519
0.06268882,0.064570226
0.063184224,0.06459518
0.06238056,0.06460398
0.062361736,0.064678624
0.07327876,0.064561255
0.061537027,0.064589486
0.060131226,0.064532086
0.061835207,0.064669475
0.061427478,0.06464682
0.06317319,0.06460708
0.063833766,0.06461065
0.05784876,0.06451594
0.06017347,0.06456782
0.065098055,0.064615585
0.059766345,0.06462365
0.060053583,0.064616255
0.0618465,0.06455061
0.06318816,0.064543314
0.064154774,0.06449451
0.063956715,0.064575695
0.063755475,0.06457149
0.061654843,0.06456459
0.06022164,0.06459953
0.060952555,0.06454289
0.058879834,0.064546965
0.07218121,0.064598955
0.061097953,0.06459106
0.06143902,0.06460808
0.06255909,0.06450821
0.061348956,0.06450619
0.059969537,0.06446839
0.064135544,0.06444751
0.06327455,0.06446538
0.061496,0.06456894
0.06330303,0.064629294
0.06163654,0.064700834
0.061667908,0.06460546
0.061921537,0.06451809
0.060263753,0.064462885
0.064214244,0.06450468
0.06282745,0.06452693
0.06129745,0.06454746
0.060966503,0.06462329
0.062084716,0.06468218
0.063715406,0.06462528
0.05981781,0.06455901
0.06345401,0.06447751
0.062121484,0.064477935
0.05973104,0.064491704
0.06430993,0.06455277
0.06095097,0.064579085
0.062277667,0.06448362
0.061518036,0.06442531
0.06398555,0.0644759
0.06152073,0.06455839
0.06295293,0.06450972
0.060736958,0.06451025
0.063818775,0.064536855
0.05892331,0.06460242
0.061265986,0.06450854
0.065995805,0.06456582
0.060140926,0.06459552
0.06286178,0.064651184
0.06313349,0.064594336
0.061518807,0.06462517
0.062441714,0.06462259
0.0614717,0.06464075
0.073737495,0.06453062
0.06160129,0.0645211
0.064142846,0.064524405
0.06161294,0.06447125
0.060565796,0.06455647
0.062347863,0.064543046
0.062065568,0.064599566
0.05657595,0.06460262
0.06145099,0.06460166
0.060644064,0.06468446
0.05905356,0.064620964
0.063211925,0.064553425
0.06309149,0.064495854
0.061957907,0.06452944
0.06567758,0.06452569
0.062147256,0.06457756
0.06408436,0.06461941
0.06059916,0.064625934
0.06314435,0.06467993
0.060201377,0.06467758
0.060784787,0.06459461
0.063195646,0.06454062
0.061394446,0.06454961
0.06226516,0.06460515
0.060886044,0.06461556
0.061338834,0.06462322
0.06393273,0.06457199
0.060307164,0.06449197
0.06436193,0.06447571
0.06236732,0.06453889
0.06376243,0.0645747
0.06283252,0.06456879
0.06087506,0.06461618
0.061168272,0.06452792
0.060776148,0.064510934
0.060711544,0.0646026
0.06148996,0.064560264
0.06285266,0.06459274
0.059388716,0.06460349
0.061884105,0.06450755
0.061836537,0.06459042
0.061708655,0.06458055
0.06636349,0.06454494
0.05970194,0.06455785
0.061670125,0.06457963
0.06217771,0.06455193
0.063791774,0.064548954
0.061197508,0.064508684
0.06245647,0.06449587
0.06377302,0.06453948
0.063195325,0.06456025
0.06194837,0.06455078
0.062678866,0.06463796
0.06088539,0.064663865
0.06154033,0.064588554
0.061400592,0.06460003
0.05997621,0.06456151
0.060608752,0.06452553
0.061293412,0.06455053
0.06169628,0.06457641
0.062052123,0.064510085
0.060787626,0.06452183
0.06303922,0.06455841
0.06639011,0.06458714
0.062203255,0.064533666
0.060569745,0.064623214
0.062992044,0.06452402
0.06336884,0.064560555
0.060449112,0.06462748
0.061504245,0.06456489
0.06475632,0.064585544
0.060841084,0.06461423
0.061601907,0.06459243
0.060262807,0.064532675
0.06366946,0.06453707
0.063329816,0.06458281
0.062030606,0.06459027
0.069698766,0.06460442
0.061167605,0.06454109
0.06067574,0.06455671
0.06205845,0.06462037
0.06114224,0.06468459
0.06269921,0.0645657
0.06083263,0.06457822
0.07386765,0.06459086
0.0627066,0.06455339
0.061893176,0.06449968
0.06141153,0.064590104
0.062047977,0.06464155
0.061400335,0.06459684
0.06309358,0.06467501
0.06120705,0.06461892
0.061524358,0.06463639
0.063010946,0.06459694
0.059431266,0.06462019
0.061474252,0.064508
0.06243931,0.0645364
0.06171877,0.06462457
0.0734513,0.0645699
0.06265436,0.06453703
0.062489666,0.064543374
0.061871648,0.06453418
0.062405426,0.064546645
0.061105233,0.06456089
0.059943583,0.064619824
0.065293394,0.06458934
0.06345905,0.064607196
0.0588657,0.0646239
0.061873402,0.0646885
0.061108716,0.06458864
0.06223697,0.064626
0.062435668,0.06462339
0.06317563,0.06453665
0.060458608,0.064640544
0.06222782,0.064638674
0.061919473,0.06467253
0.06192314,0.06463288
0.061038572,0.06466667
0.0629226,0.06460969
0.060745493,0.06459705
0.060127933,0.06461065
0.06457866,0.064594574
0.06322712,0.06467046
0.05978489,0.06465951
0.062271018,0.06474727
0.061444882,0.06468932
0.06476467,0.06464738
0.05929563,0.06461267
0.0601461,0.064600326
0.06342059,0.06457686
0.062106915,0.0645653
0.0627419,0.06458383
0.06067517,0.06461404
0.07172151,0.06461812
0.06212265,0.06466102
0.06267272,0.06467031
0.06058661,0.064693555
0.061652087,0.0645949
0.061795957,0.064630024
0.06194595,0.064601906
0.06233937,0.06460365
0.061767202,0.064610794
0.06332781,0.06457589
0.061281715,0.06459276
0.063383244,0.06450124
0.062381558,0.064500295
0.057488568,0.06454295
0.065988824,0.06460913
0.06391696,0.064578734
0.061134357,0.064490624
0.059901454,0.06450046
0.063312754,0.06442686
0.06251592,0.064492114
0.059913725,0.064574264
0.06455761,0.06461163
0.06289604,0.06460654
0.059757728,0.06460232
0.06263631,0.06456988
0.0629423,0.06463536
0.061084237,0.06462519
0.062509045,0.06453523
0.06629503,0.06457841
0.05813205,0.064602986
0.062029507,0.06454738
0.06201935,0.064556055
0.06496585,0.064531006
0.06137978,0.06452828
0.06094228,0.06454945
0.06585903,0.06460925
0.062647045,0.06460831
0.060144834,0.064563215
0.060685482,0.06459232
0.062086273,0.06462286
0.06391421,0.06460084
0.06344985,0.0646224
0.057066172,0.06460707
0.062140238,0.064647764
0.058133278,0.064577945
0.06457974,0.064641364
0.060428414,0.06460593
0.063094,0.064596824
0.06209788,0.06466983
0.06830229,0.06466476
0.06056398,0.06463668
0.06302262,0.064687766
0.06162542,0.064784884
0.061848197,0.06471687
0.06363995,0.06463424
0.06162783,0.06462498
0.060042456,0.06459428
0.062766396,0.06454341
0.060144454,0.06458587
0.063940324,0.06451649
0.06088579,0.06457309
0.062016875,0.064608015
0.061615992,0.06447894
0.062291972,0.064538516
0.05870249,0.06454612
0.06295027,0.064555235
0.06212107,0.06456623
0.060090575,0.06455749
0.060798448,0.064528205
0.06471052,0.064567566
0.066862315,0.06450875
0.06470703,0.06458201
0.061396908,0.064742565
0.062560126,0.06457656
0.060618468,0.064543486
0.060333405,0.06452165
0.061835162,0.06446695
0.0608017,0.06450587
0.062909015,0.06450187
0.06062982,0.064515285
0.05981282,0.06461273
0.06280528,0.064604245
0.06141841,0.064539246
0.060639836,0.06458901
0.0716215,0.064483106
0.060324304,0.06450721
0.062867634,0.064554654
0.060712907,0.06452471
0.059456296,0.06452741
0.063062705,0.064620204
0.061560746,0.06454871
0.07359731,0.064498655
0.060680725,0.064477615
0.062129922,0.06457359
0.06259124,0.064517654
0.061168052,0.06454519
0.06239482,0.06455018
0.061435334,0.0645382
0.05915471,0.064583845
0.060710233,0.06460926
0.06201006,0.06458055
0.06447667,0.064525716
0.05962432,0.06455904
0.061005052,0.0645436
0.06223425,0.064518996
0.07061953,0.06460148
0.063754626,0.064659856
0.062248413,0.06454404
0.05890957,0.06459968
0.060757607,0.064651795
0.06302048,0.06458921
0.061326664,0.06456645
0.06520536,0.06453154
0.06361755,0.064612284
0.06215564,0.064622924
0.062358793,0.0645102
0.060673237,0.06454391
0.061601315,0.06465556
0.06266041,0.06461838
0.05430337,0.06455627
0.060803566,0.06456803
0.06203305,0.06453532
0.062574126,0.064519264
0.062113047,0.06445042
0.0625899,0.06451582
0.060797513,0.06448705
0.06308853,0.06459743
0.062041853,0.064642
0.060675483,0.06456908
0.059685647,0.06462938
0.061244577,0.06455316
0.0638986,0.064530194
0.061581634,0.06457083
0.06671236,0.06455533
0.060529727,0.06462676
0.06360049,0.06468697
0.060455643,0.06471516
0.06002829,0.06463669
0.06300686,0.064668834
0.062485788,0.06464093
0.06285235,0.0645423
0.05956393,0.06460433
0.06262823,0.064605094
0.06364133,0.06453376
0.062185083,0.064541884
0.060963955,0.06451919
0.06167106,0.06453462
0.06428554,0.06456751
0.064878464,0.06451087
0.060313396,0.06460654
0.06077343,0.06452571
0.06386412,0.064567156
0.06235679,0.06450478
0.059668753,0.06454603
0.06002255,0.06450892
0.060452454,0.06454311
0.061611447,0.06457181
0.063446805,0.06451569
0.06084038,0.06450494
0.06219042,0.06448019
0.06210626,0.064579
0.06491534,0.0645983
0.062033027,0.06462554
0.060212817,0.06473454
0.060575582,0.064667
0.060712397,0.064581886
0.06253094,0.06464751
0.06311421,0.064643405
0.067732856,0.064609036
0.061685465,0.06460731
0.06154183,0.06466561
0.062040865,0.064607255
0.058461968,0.06470481
0.06412577,0.06481682
0.06404869,0.06471359
0.062104438,0.06461365
0.06052973,0.064624704
0.06337382,0.06460322
0.061913628,0.06450962
0.06117821,0.06461513
0.06458151,0.06458
0.06093179,0.06461489
0.071422756,0.064566016
0.060305953,0.064602494
0.06145479,0.06459891
0.06165833,0.064641856
0.06335735,0.064762734
0.061786555,0.064644955
0.06121816,0.064618215
0.064592555,0.064545445
0.06121665,0.06461738
0.06114473,0.06457214
0.060830064,0.06458061
0.061514776,0.06453317
0.061930086,0.06454429
0.06372951,0.06457809
0.062464815,0.06459499
0.060293633,0.064633444
0.06373612,0.06463855
0.059695363,0.064695634
0.061531942,0.06462501
0.062879495,0.06470111
0.062225547,0.064598784
0.06997408,0.06457895
0.06270162,0.06458346
0.061845053,0.0646248
0.059876285,0.0645368
0.061578352,0.06452561
0.061226673,0.06452561
0.06337277,0.06455076
0.061267376,0.0645365
0.06224521,0.06457652
0.06263321,0.064643525
0.06290727,0.06454576
0.06072184,0.064530075
0.06054679,0.06459161
0.061246008,0.064562075
0.06235845,0.0645543
0.064085536,0.06454741
0.059099685,0.06452547
0.061196752,0.0645223
0.06151819,0.06459328
0.061495725,0.06466521
0.06344609,0.06460788
0.06335567,0.0645505
0.06177532,0.06457473
0.060447652,0.06469764
0.0628774,0.06466054
0.06270035,0.06462584
0.061997406,0.0646842
0.05991467,0.064616874
0.064317904,0.06455223
0.06290129,0.06454728
0.061272204,0.06457468
0.060689457,0.06459351
0.060739424,0.06450469
0.061631154,0.064531386
0.061935093,0.06458612
0.064073734,0.064586654
0.060685664,0.06465487
0.062203795,0.0645947
0.06199486,0.0645833
0.061786216,0.064564414
0.0616903,0.06452686
0.062355272,0.064543575
0.069359146,0.064565524
0.062884524,0.06460698
0.06183506,0.06464561
0.06259579,0.064678684
0.060401887,0.06463088
0.06319267,0.06468893
0.059723478,0.06469661
0.060092982,0.06467024
0.06267365,0.06468619
0.061001446,0.06468364
0.06397029,0.06463049
0.056682255,0.06468998
