
Center of Image Mass Ch=1 Img=1
 ==================== 
Center of Image Mass X,Center of Image Mass Y,Center of Image Mass Z,Unit,Category,Channel,Collection,Image,Time,Default Labels,ID,
46457.7,76909.2,86.3746,um,Surface,1,Center of Image Mass,Image 1,1,ATMgroup,0,
46399.7,76936.3,56.2375,um,Surface,1,Center of Image Mass,Image 1,1,TVCgroup,1,
