
Ellipsoid Axis C
 ==================== 
Ellipsoid Axis C X,Ellipsoid Axis C Y,Ellipsoid Axis C Z,Unit,Category,Collection,Time,Default Labels,ID,
0.279055,-0.960273,0.00195551,um,Surface,Ellipsoid Axis C,1,ATMgroup,0,
0.998085,0.0409608,-0.0463467,um,Surface,Ellipsoid Axis C,1,TVCgroup,1,
