
Center of Homogeneous Mass
 ==================== 
Center of Homogeneous Mass X,Center of Homogeneous Mass Y,Center of Homogeneous Mass Z,Unit,Category,Collection,Time,Default Labels,ID,
44172.2,64482.2,164.163,um,Surface,Center of Homogeneous Mass,1,ATMgroup,4,
44238,64469.4,193.463,um,Surface,Center of Homogeneous Mass,1,TVCgroup,0,
