
Center of Image Mass Ch=2 Img=1
 ==================== 
Center of Image Mass X,Center of Image Mass Y,Center of Image Mass Z,Unit,Category,Channel,Collection,Image,Time,Default Labels,ID,
44172.9,64481.6,163.808,um,Surface,2,Center of Image Mass,Image 1,1,ATMgroup,4,
44238.8,64470,192.193,um,Surface,2,Center of Image Mass,Image 1,1,TVCgroup,0,
