
Position
 ==================== 
Position X,Position Y,Position Z,Unit,Category,Collection,Time,Default Labels,ID,
44172.2,64482.2,164.163,um,Surface,Position,1,ATMgroup,4,
44238,64469.4,193.463,um,Surface,Position,1,TVCgroup,0,
