
Cell Area
 ==================== 
Cell Area,Unit,Category,Time,Default Labels,ID,
2106.49,um^2,Cell,1,TVC,0,
2640.36,um^2,Cell,1,TVC,1,
1325.4,um^2,Cell,1,TVC,2,
1619.39,um^2,Cell,1,TVC,3,
4112.52,um^2,Cell,1,ATM,5,
8878.65,um^2,Cell,1,ATM,7,
