
Position
 ==================== 
Position X,Position Y,Position Z,Unit,Category,Collection,Time,Default Labels,ID,
40220.2,73565.5,60.4652,um,Surface,Position,1,ATMgroup,3,
40259.2,73570.8,74.2668,um,Surface,Position,1,TVCgroup,0,
