
Nucleus Ellipsoid Axis Length C
 ==================== 
Nucleus Ellipsoid Axis Length C,Unit,Category,Time,Default Labels,CellID,ID,
4.15294,um,Nucleus,1,TVC,0,100000000,
4.42139,um,Nucleus,1,TVC,1,100000001,
3.79303,um,Nucleus,1,TVC,2,100000002,
4.17968,um,Nucleus,1,TVC,3,100000003,
5.65515,um,Nucleus,1,ATM,5,100000005,
5.79498,um,Nucleus,1,ATM,7,100000007,
