
Nucleus Ellipsoid Axis Length A
 ==================== 
Nucleus Ellipsoid Axis Length A,Unit,Category,Time,Default Labels,CellID,ID,
2.64997,um,Nucleus,1,TVC,0,100000000,
2.39514,um,Nucleus,1,TVC,1,100000001,
2.71119,um,Nucleus,1,TVC,2,100000002,
2.21457,um,Nucleus,1,TVC,3,100000003,
3.35304,um,Nucleus,1,ATM,5,100000005,
3.83216,um,Nucleus,1,ATM,7,100000007,
