
Nucleus Ellipsoid Axis Length B
 ==================== 
Nucleus Ellipsoid Axis Length B,Unit,Category,Time,Default Labels,CellID,ID,
2.97255,um,Nucleus,1,TVC,0,100000000,
2.96654,um,Nucleus,1,TVC,1,100000001,
3.27129,um,Nucleus,1,TVC,2,100000002,
3.27788,um,Nucleus,1,TVC,3,100000003,
4.52468,um,Nucleus,1,ATM,5,100000005,
4.5956,um,Nucleus,1,ATM,7,100000007,
