
Cell Sphericity
 ==================== 
Cell Sphericity,Unit,Category,Time,Default Labels,ID,
0.457619,,Cell,1,TVC,0,
0.500963,,Cell,1,TVC,2,
0.46897,,Cell,1,TVC,3,
0.453697,,Cell,1,TVC,5,
0.431936,,Cell,1,ATM,8,
0.443703,,Cell,1,ATM,9,
