
Nucleus Ellipsoid Axis Length C
 ==================== 
Nucleus Ellipsoid Axis Length C,Unit,Category,Time,Default Labels,CellID,ID,
4.79687,um,Nucleus,1,TVC,0,100000000,
5.38526,um,Nucleus,1,TVC,2,100000002,
4.74132,um,Nucleus,1,TVC,3,100000003,
5.26547,um,Nucleus,1,TVC,5,100000005,
9.19681,um,Nucleus,1,ATM,8,100000008,
7.39943,um,Nucleus,1,ATM,9,100000009,
