
Nucleus Ellipsoid Axis Length B
 ==================== 
Nucleus Ellipsoid Axis Length B,Unit,Category,Time,Default Labels,CellID,ID,
3.81644,um,Nucleus,1,TVC,0,100000000,
4.14924,um,Nucleus,1,TVC,2,100000002,
4.2435,um,Nucleus,1,TVC,3,100000003,
3.19826,um,Nucleus,1,TVC,5,100000005,
6.38655,um,Nucleus,1,ATM,8,100000008,
5.89478,um,Nucleus,1,ATM,9,100000009,
