
Ellipsoid Axis Length A
 ==================== 
Ellipsoid Axis Length A,Unit,Category,Time,Default Labels,ID,
7.51237,um,Surface,1,ATMgroup,0,
7.40752,um,Surface,1,TVCgroup,2,
