
Ellipsoid Axis Length B
 ==================== 
Ellipsoid Axis Length B,Unit,Category,Time,Default Labels,ID,
8.97898,um,Surface,1,ATMgroup,0,
13.3272,um,Surface,1,TVCgroup,2,
