
Cell Ellipsoid Axis A
 ==================== 
Cell Ellipsoid Axis A X,Cell Ellipsoid Axis A Y,Cell Ellipsoid Axis A Z,Unit,Category,Collection,Time,Default Labels,ID,
0.771247,-0.631359,0.0810204,um,Cell,Cell Ellipsoid Axis A,1,ATM,4,
0.763373,-0.641035,0.0795928,um,Cell,Cell Ellipsoid Axis A,1,ATM,5,
-0.808145,-0.154285,0.568417,um,Cell,Cell Ellipsoid Axis A,1,TVC,0,
0.107183,-0.798552,-0.592307,um,Cell,Cell Ellipsoid Axis A,1,TVC,1,
0.860588,0.102065,-0.49897,um,Cell,Cell Ellipsoid Axis A,1,TVC,2,
-0.807641,-0.149507,0.570406,um,Cell,Cell Ellipsoid Axis A,1,TVC,3,
